Individual 1
Photo 9, 20.4724175708, 1.89392972524, 
Photo 1, 29.7842107606, 1.93224548489, 
Photo 8, 32.3842945965, 5.74741018107, 
Photo 4, 62.3553198073, 7.5736244916, 
Photo 7, 65.5401748274, 8.76981836213, 
Photo 10, 65.6551096164, 10.8180427276, 
Photo 2, 66.4957881833, 7.3020983393, 
Photo 6, 67.5786772258, 14.7240169304, 
Photo 5, 68.3775661544, 3.23470900481, 
Photo 3, 83.1367440153, 22.078649355, 
Individual 2
Photo 4, 22.987666704, 4.59921541512, 
Photo 2, 32.2852189916, 6.12734429977, 
Photo 7, 34.7317804153, 2.59794754457, 
Photo 10, 35.5624621391, 2.66921506244, 
Photo 3, 57.3323072604, 8.58400338582, 
Photo 6, 59.6169515592, 0.442165846941, 
Photo 8, 71.5239418124, 6.31281081048, 
Photo 9, 80.1292355553, 16.3172531413, 
Photo 1, 83.4349374387, 16.0473294571, 
Photo 5, 84.2250099251, 17.7106015886, 
Individual 3
Photo 4, 27.3995084415, 4.53746016005, 
Photo 6, 27.5816573988, 6.83412101016, 
Photo 5, 30.3015397532, 4.06400584523, 
Photo 7, 34.9645467239, 7.27926446425, 
Photo 1, 39.1961491243, 4.59475581836, 
Photo 9, 39.8202361817, 1.90250544816, 
Photo 2, 47.0729121207, 1.12635032534, 
Photo 3, 49.1414620145, 7.31512443536, 
Photo 8, 53.3501468089, 6.16798263427, 
Photo 10, 87.6266585809, 5.48404316461, 
Individual 4
Photo 10, 27.8139942835, 7.16978900035, 
Photo 7, 28.1077584098, 1.12017475892, 
Photo 1, 30.6092845737, 1.17389895112, 
Photo 5, 32.0145319719, 2.71175557436, 
Photo 8, 43.0850376227, 10.0667022862, 
Photo 9, 56.0228042555, 7.3868389282, 
Photo 2, 63.6522971972, 16.9738130002, 
Photo 3, 71.1047227571, 18.4503818276, 
Photo 4, 82.7484525565, 18.4980924957, 
Photo 6, 94.0074126835, 20.2512105303, 
Individual 5
Photo 7, 36.7499848495, 3.7585382219, 
Photo 3, 43.2997518309, 8.28887266025, 
Photo 6, 45.2821385909, 3.23714140237, 
Photo 4, 56.0487540844, 3.2264871513, 
Photo 9, 56.6766339266, 6.93667126357, 
Photo 10, 67.9723344207, 2.02814447962, 
Photo 5, 79.0238132128, 0.441246940309, 
Photo 1, 85.6210794936, 0.578066799008, 
Photo 8, 90.9237603274, 19.9617462271, 
Photo 2, 96.7168072826, 7.83658605741, 
