Individual 1
Photo 1, 21.6382318379, 5.36250689393, 
Photo 7, 35.5901868332, 0.109323550503, 
Photo 5, 41.4222686258, 1.41584775159, 
Photo 8, 54.7225724972, 3.44463495133, 
Photo 9, 61.5099657927, 1.42526594674, 
Photo 4, 62.6141290043, 6.76551927632, 
Photo 3, 67.4871099213, 0.0797017568178, 
Photo 10, 87.8951757338, 16.3630283225, 
Photo 6, 93.2832254468, 22.1693716327, 
Photo 2, 98.2087284539, 12.5036554631, 
Individual 2
Photo 3, 21.4232609547, 4.55191353691, 
Photo 7, 24.7086175371, 4.01675584631, 
Photo 5, 37.1033897041, 4.45167356481, 
Photo 9, 75.4956041908, 7.12144555229, 
Photo 8, 78.9534270371, 7.1745795482, 
Photo 2, 86.5017084167, 19.4316738318, 
Photo 10, 90.1379670784, 11.4779464556, 
Photo 1, 92.4203617088, 5.09252781113, 
Photo 6, 97.618738411, 25.778286438, 
Photo 4, 98.4510160532, 24.808998033, 
Individual 3
Photo 10, 26.3078449824, 0.667217005207, 
Photo 4, 32.7247318967, 3.54419494848, 
Photo 9, 40.3588908558, 10.7585736945, 
Photo 8, 58.4785751989, 1.05136873338, 
Photo 5, 65.558097942, 17.252510747, 
Photo 6, 75.0131221975, 17.9574199002, 
Photo 7, 75.9400607397, 13.3027276817, 
Photo 1, 80.8611894632, 8.19654115026, 
Photo 3, 82.8955144416, 7.36739880645, 
Photo 2, 88.8728792807, 16.9471723422, 
Individual 4
Photo 6, 20.1356803713, 4.02563749412, 
Photo 2, 20.611536566, 2.46451864011, 
Photo 8, 30.130566175, 3.93391535893, 
Photo 4, 43.1821636607, 2.20819361034, 
Photo 3, 50.0068299234, 8.94104074836, 
Photo 5, 53.1362526288, 2.56273486697, 
Photo 9, 66.4920460675, 14.2912694299, 
Photo 7, 82.7726583539, 16.2195877595, 
Photo 1, 92.487930225, 7.31987283629, 
Photo 10, 96.6106471863, 16.8625366955, 
Individual 5
Photo 1, 25.1874029316, 4.09954758015, 
Photo 3, 26.6875676238, 1.59149691873, 
Photo 6, 37.0962298001, 3.51080839998, 
Photo 10, 40.4455959263, 5.97535773104, 
Photo 4, 54.8828537523, 12.4442352998, 
Photo 9, 60.92808945, 0.719194322113, 
Photo 5, 65.0737953424, 2.89855026334, 
Photo 2, 68.6287555435, 11.2706366513, 
Photo 7, 83.877362831, 21.8249084062, 
Photo 8, 97.4427163532, 23.3786717723, 
Individual 6
Photo 1, 23.6909905537, 5.11514810269, 
Photo 4, 33.4226137582, 7.97622292225, 
Photo 2, 38.7255606374, 6.42677062412, 
Photo 3, 45.6978255143, 11.7348570689, 
Photo 10, 51.8483163142, 6.27105466904, 
Photo 5, 52.2116951131, 6.80708060393, 
Photo 7, 52.4442987389, 9.55026315489, 
Photo 6, 53.279773066, 10.9329101777, 
Photo 8, 53.362544985, 7.27881148374, 
Photo 9, 92.450279628, 5.57234834463, 
Individual 7
Photo 10, 24.5551640666, 3.57617730608, 
Photo 9, 43.5041373602, 8.00835188511, 
Photo 3, 46.3296531574, 7.67412658606, 
Photo 7, 51.2679408113, 3.22801676743, 
Photo 4, 76.3131430986, 9.54460955415, 
Photo 5, 87.7813857943, 1.94109048165, 
Photo 6, 88.9933918819, 6.00986975668, 
Photo 8, 92.8470851197, 17.0773318692, 
Photo 2, 97.4836434953, 15.5386613326, 
Photo 1, 98.8538381423, 11.3873756901, 
Individual 8
Photo 2, 20.1369198989, 2.56048491567, 
Photo 8, 25.6004770416, 4.77578118345, 
Photo 4, 27.2954604414, 3.830508241, 
Photo 7, 39.2376387643, 5.1360861438, 
Photo 9, 40.2724401524, 1.08196941568, 
Photo 10, 46.8874698831, 0.803199499951, 
Photo 5, 48.4488029603, 0.854684284805, 
Photo 3, 59.7506462268, 8.17258806142, 
Photo 6, 67.8295262298, 7.9428950057, 
Photo 1, 87.6856774258, 17.1244227002, 
Individual 9
Photo 4, 25.4723471195, 0.274151607692, 
Photo 2, 39.9451271641, 6.14964022343, 
Photo 7, 41.0017004593, 5.72999347999, 
Photo 3, 41.270521175, 5.48151595056, 
Photo 1, 52.5106805861, 4.44316301971, 
Photo 10, 52.6881665104, 12.0716838339, 
Photo 6, 54.2932302922, 11.1183573378, 
Photo 9, 64.8134920036, 13.6428438522, 
Photo 5, 77.1858581176, 13.6010341448, 
Photo 8, 77.3296795821, 10.0150644442, 
Individual 10
Photo 10, 22.4304735107, 0.224828801448, 
Photo 9, 35.8322593533, 0.506371253616, 
Photo 7, 36.2223600073, 6.64234369562, 
Photo 6, 40.4792967299, 1.14257309493, 
Photo 1, 44.8306048898, 4.56303610452, 
Photo 8, 48.2683844097, 1.99417396416, 
Photo 5, 55.1352198338, 3.38959286457, 
Photo 2, 55.6298128592, 9.76275816685, 
Photo 4, 83.0542865355, 10.3615386421, 
Photo 3, 87.7587959865, 14.8305828657, 
