Individual 1
Photo 3, 22.4456486778, 0.645090318512, 
Photo 1, 27.3440538607, 4.34613595953, 
Photo 8, 37.8284357666, 5.48975777079, 
Photo 10, 40.6211067493, 3.39624395085, 
Photo 9, 40.9499939684, 4.05268729134, 
Photo 2, 59.6451398626, 2.58003192803, 
Photo 7, 69.3783569116, 2.35124615132, 
Photo 6, 86.4019515882, 4.14960767031, 
Photo 5, 89.4317438197, 7.75863316566, 
Photo 4, 93.4645271312, 20.9056991471, 
Individual 2
Photo 8, 24.6548019182, 3.9669831664, 
Photo 10, 34.0161558919, 0.244321801676, 
Photo 5, 40.0276277994, 5.3017819616, 
Photo 4, 54.5924993637, 11.0682487462, 
Photo 3, 65.3304291715, 5.13261958214, 
Photo 6, 80.2321687059, 11.0573180298, 
Photo 2, 81.0232090503, 19.0426311111, 
Photo 9, 81.6199010416, 11.331289303, 
Photo 7, 90.1859519411, 10.2041285427, 
Photo 1, 98.3850525203, 1.32873609712, 
Individual 3
Photo 6, 29.0695235929, 5.36908534281, 
Photo 7, 39.0114528919, 8.94768754199, 
Photo 5, 47.8321086904, 7.4784399126, 
Photo 8, 50.3466041256, 13.285146728, 
Photo 4, 53.2495856627, 9.27159250919, 
Photo 9, 61.9970666419, 5.32729858081, 
Photo 10, 68.7045332249, 13.3341328268, 
Photo 2, 72.5447261163, 5.04282920827, 
Photo 1, 86.852825437, 1.75670619039, 
Photo 3, 90.360758591, 5.292501273, 
Individual 4
Photo 3, 26.3392874826, 2.59186109533, 
Photo 9, 26.4486550536, 0.124913618913, 
Photo 1, 52.9058451082, 5.10407294425, 
Photo 6, 59.0711132797, 15.7540590933, 
Photo 8, 64.7374991102, 1.50766290274, 
Photo 7, 70.4449253461, 8.56861827419, 
Photo 4, 75.4058752993, 9.92172030382, 
Photo 10, 79.6220860694, 0.644007825377, 
Photo 5, 91.257656054, 4.51599213963, 
Photo 2, 95.1377193611, 16.8867674753, 
Individual 5
Photo 8, 31.0704876441, 6.77606823247, 
Photo 1, 31.5468779855, 3.12961946146, 
Photo 4, 47.4523159306, 4.41618058101, 
Photo 6, 60.3686802137, 14.7726650533, 
Photo 2, 61.9175198266, 3.03590024386, 
Photo 10, 72.6856785326, 5.87967658457, 
Photo 7, 73.3397601654, 9.85226657993, 
Photo 3, 88.3449224351, 7.29616180991, 
Photo 9, 90.5840594255, 17.8627146085, 
Photo 5, 95.8183841043, 19.7591687485, 
