Individual 1
Photo 3, 31.6653783474, 1.17583492564, 
Photo 6, 33.0247482086, 6.07582816648, 
Photo 8, 38.8317951939, 2.24705424836, 
Photo 4, 41.2416633139, 2.41495171038, 
Photo 9, 41.8333514179, 8.76713987981, 
Photo 7, 55.4664456724, 10.9646701983, 
Photo 5, 58.4315071837, 3.14413534414, 
Photo 1, 76.8259731791, 0.382803980894, 
Photo 10, 93.1117025951, 9.26825064186, 
Photo 2, 94.9957580418, 11.8381756766, 
Individual 2
Photo 6, 24.1838222006, 1.99390455566, 
Photo 9, 29.4085939934, 0.714047373105, 
Photo 5, 39.7144821242, 7.19985967075, 
Photo 1, 41.2770593405, 6.84484703498, 
Photo 3, 48.1065145689, 9.5897312991, 
Photo 7, 70.5659870932, 0.403028161974, 
Photo 4, 76.5475271082, 3.96899410711, 
Photo 10, 78.9776113138, 1.64120889507, 
Photo 2, 79.1177918545, 12.9521846708, 
Photo 8, 84.9510246496, 19.7500434698, 
Individual 3
Photo 7, 23.4265830964, 1.96794135272, 
Photo 6, 28.640825319, 2.83454342498, 
Photo 9, 30.0977970656, 8.06323342203, 
Photo 5, 42.7991764047, 6.10607692371, 
Photo 1, 46.1055624993, 0.30188788987, 
Photo 3, 47.8934798232, 0.00806941584446, 
Photo 8, 67.8801343792, 16.0933230501, 
Photo 10, 75.6182423742, 3.52980805191, 
Photo 4, 81.4324107174, 20.8274143616, 
Photo 2, 92.3916407618, 22.9950584434, 
Individual 4
Photo 6, 29.0340199838, 4.38310843446, 
Photo 3, 32.5682889381, 8.58040052371, 
Photo 1, 36.3413580502, 7.93508837137, 
Photo 7, 52.2832798969, 1.01273168381, 
Photo 4, 52.9534877699, 12.4885133043, 
Photo 8, 57.4061853452, 2.02618082716, 
Photo 5, 75.7662642398, 9.07646847541, 
Photo 9, 80.8025537311, 20.9033267004, 
Photo 2, 81.219625847, 21.3141320331, 
Photo 10, 99.1303499678, 12.2117431109, 
Individual 5
Photo 3, 27.905052192, 3.47594690749, 
Photo 5, 45.5556198712, 7.04201232188, 
Photo 8, 55.8721586599, 13.6938399883, 
Photo 7, 59.1894231573, 13.6130319179, 
Photo 4, 62.7612848365, 8.01098502359, 
Photo 2, 64.6234027428, 2.59690092837, 
Photo 1, 66.9334175286, 9.08686745858, 
Photo 9, 71.092651212, 15.8416713584, 
Photo 10, 82.7991515274, 7.47776067054, 
Photo 6, 83.3485698457, 1.12220489424, 
Individual 6
Photo 3, 23.1753766575, 3.67915326911, 
Photo 5, 25.5530137488, 5.71730378673, 
Photo 10, 36.5139235124, 3.60959682551, 
Photo 9, 55.805129664, 10.1378261812, 
Photo 2, 66.5891145809, 11.7161159744, 
Photo 7, 76.5187909042, 14.7896824464, 
Photo 6, 76.6981582699, 19.3601756025, 
Photo 8, 81.4542508992, 20.3957564221, 
Photo 1, 83.3042605038, 16.1013638985, 
Photo 4, 91.6583432645, 15.264497009, 
Individual 7
Photo 6, 24.7490624336, 0.311575867166, 
Photo 8, 36.2592037014, 5.60710946009, 
Photo 1, 45.292696001, 9.58721727997, 
Photo 4, 45.9321647661, 5.11560883291, 
Photo 2, 54.1150074842, 0.136790119132, 
Photo 7, 68.5216682008, 0.926884992664, 
Photo 10, 73.9253775026, 15.215089039, 
Photo 3, 80.506322648, 11.1597105531, 
Photo 9, 89.7368040437, 19.8170283719, 
Photo 5, 95.0899842093, 5.8816261462, 
Individual 8
Photo 1, 25.522634042, 3.11539389243, 
Photo 10, 27.4652688875, 5.56598438297, 
Photo 3, 50.2409650596, 5.28345056643, 
Photo 9, 61.0089340294, 2.35240984089, 
Photo 2, 72.9313614385, 12.0260223487, 
Photo 8, 73.4444378857, 15.3211512183, 
Photo 4, 78.4882753387, 16.3916994432, 
Photo 6, 81.4542169575, 16.3524957382, 
Photo 5, 82.9168943483, 18.1365474386, 
Photo 7, 96.4696410241, 24.4949223991, 
Individual 9
Photo 7, 26.0131092178, 4.27642602824, 
Photo 3, 29.9445188791, 2.53834072471, 
Photo 2, 53.4073417731, 4.98987313536, 
Photo 1, 56.152614427, 5.04851630317, 
Photo 4, 57.2088868867, 3.32642731689, 
Photo 10, 74.4789719964, 2.79120229942, 
Photo 6, 80.2382273323, 7.22164558477, 
Photo 8, 86.2016361932, 11.4716023683, 
Photo 5, 88.3744007976, 1.910084504, 
Photo 9, 92.8455991372, 13.0240312427, 
Individual 10
Photo 3, 25.9763114298, 5.44471830354, 
Photo 2, 27.381400638, 5.90491238891, 
Photo 1, 39.7574082231, 5.10437399022, 
Photo 6, 40.0766485124, 4.39979376141, 
Photo 7, 53.0214310369, 1.27793407866, 
Photo 4, 56.4528601921, 13.9643975013, 
Photo 9, 60.3477367978, 6.64529191529, 
Photo 5, 69.6028963841, 2.01228087631, 
Photo 8, 93.8172528583, 19.9245849226, 
Photo 10, 96.8953037654, 22.5370140518, 
